location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
Yau Ma Tei,2020,2,28,,,20.8,78,0,0,Green
Yau Ma Tei,2020,2,29,,,22.5,80,0,0,Green
Yau Ma Tei,2020,3,1,,,22.8,82,0,0,Green
Yau Ma Tei,2020,3,2,,,20.1,84,Trace,0,Green
Yau Ma Tei,2020,3,3,,,19.4,81,Trace,0,Green
Yau Ma Tei,2020,3,4,,,19.9,84,3.1,0,Green
Yau Ma Tei,2020,3,5,,,18.2,85,0.4,0,Green
Yau Ma Tei,2020,3,6,,,18.3,80,Trace,0,Green
Yau Ma Tei,2020,3,7,,,20.6,88,Trace,0,Green
Yau Ma Tei,2020,3,8,,,22.1,92,Trace,0,Green
Yau Ma Tei,2020,3,9,,,23.4,89,Trace,0,Green
Yau Ma Tei,2020,3,10,,,23.4,67,Trace,0,Green
Yau Ma Tei,2020,3,11,,,19.2,72,Trace,0,Green
Yau Ma Tei,2020,3,12,,,19.2,89,Trace,0,Green
Yau Ma Tei,2020,3,13,,,21.4,91,0,0,Green
Yau Ma Tei,2020,3,14,,,21.6,78,0.4,0,Green
Yau Ma Tei,2020,3,15,,,20.2,70,0,0,Green
Yau Ma Tei,2020,3,16,,,20.3,75,0,0,Green
Yau Ma Tei,2020,3,17,,,20.3,79,0,0,Green
Yau Ma Tei,2020,3,18,,,20.5,86,10.7,100,Amber
Yau Ma Tei,2020,3,19,,,21.1,88,0.8,0,Green
Yau Ma Tei,2020,3,20,,,21.2,87,0.4,0,Green
Yau Ma Tei,2020,3,21,,,21.2,94,0.2,0,Green
Yau Ma Tei,2020,3,22,,,24.2,84,0,0,Green
Yau Ma Tei,2020,3,23,,,24.6,81,0,0,Green
Yau Ma Tei,2020,3,24,,,22.8,82,Trace,0,Green
Yau Ma Tei,2020,3,25,,,22.8,83,Trace,0,Green
Yau Ma Tei,2020,3,26,,,23.3,90,1,0,Green
Yau Ma Tei,2020,3,27,,,24.4,86,Trace,0,Green
Yau Ma Tei,2020,3,28,,,22.8,91,9.8,0,Green
Yau Ma Tei,2020,3,29,,,20.2,91,2.2,0,Green
Yau Ma Tei,2020,3,30,,,20.4,95,6.5,0,Green
Yau Ma Tei,2020,3,31,,,20.3,95,5.8,0,Green
Yau Ma Tei,2020,4,1,,,19.7,91,0.2,0,Green
Yau Ma Tei,2020,4,2,,,19.9,86,0.4,0,Green
Yau Ma Tei,2020,4,3,,,20.4,88,0.6,0,Green
Yau Ma Tei,2020,4,4,,,20.8,89,1.1,0,Green
Yau Ma Tei,2020,4,5,,,18.2,88,4.6,0,Green
Yau Ma Tei,2020,4,6,,,17.1,92,21.5,0,Green
Yau Ma Tei,2020,4,7,,,19.1,86,Trace,0,Green
Yau Ma Tei,2020,4,8,,,20.6,71,0,0,Green
Yau Ma Tei,2020,4,9,,,21.6,69,0,0,Green
Yau Ma Tei,2020,4,10,,,21.7,73,0,0,Green
Yau Ma Tei,2020,4,11,,,22.5,88,20.5,0,Green
Yau Ma Tei,2020,4,12,,,20.8,59,0.4,0,Green
Yau Ma Tei,2020,4,13,,,20.2,44,0,0,Green
Yau Ma Tei,2020,4,14,,,21.1,65,0,0,Green
Yau Ma Tei,2020,4,15,,,22.2,66,0,0,Green
Yau Ma Tei,2020,4,16,,,23.3,77,0,0,Green
Yau Ma Tei,2020,4,17,,,24.1,79,0,0,Green
Yau Ma Tei,2020,4,18,,,24.4,81,Trace,0,Green
Yau Ma Tei,2020,4,19,,,25.9,80,0,0,Green
Yau Ma Tei,2020,4,20,,,26.4,81,0,0,Green
Yau Ma Tei,2020,4,21,,,26.7,82,0,0,Green
Yau Ma Tei,2020,4,22,,,22.1,94,25.8,0,Green
Yau Ma Tei,2020,4,23,,,20.6,89,1.3,0,Green
Yau Ma Tei,2020,4,24,,,19.4,84,0.6,0,Green
Yau Ma Tei,2020,4,25,,,20.5,83,0.1,0,Green
Yau Ma Tei,2020,4,26,,,23.1,75,0.7,0,Green
Yau Ma Tei,2020,4,27,,,24.4,65,0,0,Green
Yau Ma Tei,2020,4,28,,,24.3,64,0,0,Green
Yau Ma Tei,2020,4,29,,,24.2,72,0,0,Green
Yau Ma Tei,2020,4,30,,,25.3,74,0,0,Green
Yau Ma Tei,2020,5,1,,,25.7,81,0,0,Green
Yau Ma Tei,2020,5,2,,,26.3,77,0,0,Green
Yau Ma Tei,2020,5,3,,,27.3,78,0,0,Green
Yau Ma Tei,2020,5,4,,,27.8,79,0,0,Green
Yau Ma Tei,2020,5,5,,,27.9,80,0,0,Green
Yau Ma Tei,2020,5,6,,,28.7,81,0,0,Green
Yau Ma Tei,2020,5,7,,,29,81,0,0,Green
Yau Ma Tei,2020,5,8,,,29.3,81,0.1,0,Green
Yau Ma Tei,2020,5,9,,,29.2,79,0.1,0,Green
Yau Ma Tei,2020,5,10,,,29,78,0.8,0,Green
Yau Ma Tei,2020,5,11,,,28.9,76,14.8,145,Amber
Yau Ma Tei,2020,5,12,,,27,82,3.6,0,Green
Yau Ma Tei,2020,5,13,,,26.6,84,0.3,0,Green
Yau Ma Tei,2020,5,14,,,27.1,83,0.1,0,Green
Yau Ma Tei,2020,5,15,,,28.5,81,0,0,Green
Yau Ma Tei,2020,5,16,,,28.9,80,0,0,Green
Yau Ma Tei,2020,5,17,,,28.9,77,Trace,0,Green
Yau Ma Tei,2020,5,18,,,25.8,88,46.7,105,Amber
Yau Ma Tei,2020,5,19,,,28,82,0,0,Green
Yau Ma Tei,2020,5,20,,,27.6,87,4.3,0,Green
Yau Ma Tei,2020,5,21,,,27.6,92,84.6,345,Red
Yau Ma Tei,2020,5,22,,,27.9,88,17,0,Green
Yau Ma Tei,2020,5,23,,,25.7,88,1.5,0,Green
Yau Ma Tei,2020,5,24,,,26.7,82,Trace,0,Green
Yau Ma Tei,2020,5,25,,,26.6,91,32.4,235,Red
Yau Ma Tei,2020,5,26,,,28.3,87,14.4,0,Green
Yau Ma Tei,2020,5,27,,,28.2,83,0.1,0,Green
Yau Ma Tei,2020,5,28,,,27.7,86,0.2,0,Green
Yau Ma Tei,2020,5,29,,,28.2,85,0.2,0,Green
Yau Ma Tei,2020,5,30,,,26,94,131.3,735,Red
Yau Ma Tei,2020,5,31,,,29.2,83,Trace,0,Green
Yau Ma Tei,2020,6,1,,,29.9,78,Trace,0,Green
Yau Ma Tei,2020,6,2,,,29,82,6.4,0,Green
Yau Ma Tei,2020,6,3,,,29.8,76,Trace,0,Green
Yau Ma Tei,2020,6,4,,,30.1,75,Trace,0,Green
Yau Ma Tei,2020,6,5,,,30,78,2.6,0,Green
Yau Ma Tei,2020,6,6,,,26.8,89,183.8,645,Black
Yau Ma Tei,2020,6,7,,,27.7,91,107.4,515,Red
Yau Ma Tei,2020,6,8,,,28.6,88,40.9,220,Amber
Yau Ma Tei,2020,6,9,,,29.4,83,1.3,0,Green
Yau Ma Tei,2020,6,10,,,29.8,78,0.2,0,Green
Yau Ma Tei,2020,6,11,,,30.2,76,Trace,0,Green
Yau Ma Tei,2020,6,12,,,30.4,75,0,0,Green
Yau Ma Tei,2020,6,13,,,29.8,81,11.7,0,Green
Yau Ma Tei,2020,6,14,,,28,84,29.3,0,Green
Yau Ma Tei,2020,6,15,,,29.3,79,0.2,0,Green
Yau Ma Tei,2020,6,16,,,28.6,81,9.4,0,Green
Yau Ma Tei,2020,6,17,,,29.1,77,0.9,0,Green
Yau Ma Tei,2020,6,18,,,29.5,77,0.1,0,Green
Yau Ma Tei,2020,6,19,,,29.9,74,Trace,0,Green
Yau Ma Tei,2020,6,20,,,30,74,0,0,Green
Yau Ma Tei,2020,6,21,,,30.2,76,Trace,0,Green
Yau Ma Tei,2020,6,22,,,30.4,77,Trace,0,Green
Yau Ma Tei,2020,6,23,,,30.3,77,0,0,Green
Yau Ma Tei,2020,6,24,,,30.4,77,0,0,Green
Yau Ma Tei,2020,6,25,,,30.2,76,0.1,0,Green
Yau Ma Tei,2020,6,26,,,30.3,77,1.3,0,Green
Yau Ma Tei,2020,6,27,,,30.2,77,1.2,0,Green
Yau Ma Tei,2020,6,28,,,30.4,75,Trace,0,Green
Yau Ma Tei,2020,6,29,,,30.5,74,0.4,0,Green
Yau Ma Tei,2020,6,30,,,30.7,74,Trace,0,Green
Yau Ma Tei,2020,7,1,,,30.2,78,1.1,0,Green
Yau Ma Tei,2020,7,2,,,30.2,79,9.3,0,Green
Yau Ma Tei,2020,7,3,,,29.2,84,29.5,0,Green
Yau Ma Tei,2020,7,4,,,29.8,80,8.3,0,Green
Yau Ma Tei,2020,7,5,,,30,77,1.3,0,Green
Yau Ma Tei,2020,7,6,,,30.1,76,4.1,0,Green
Yau Ma Tei,2020,7,7,,,30.1,77,0.7,0,Green
Yau Ma Tei,2020,7,8,,,30,79,0.6,0,Green
Yau Ma Tei,2020,7,9,,,30.1,79,Trace,0,Green
Yau Ma Tei,2020,7,10,,,30.3,75,0,0,Green
Yau Ma Tei,2020,7,11,,,30.4,76,0,0,Green
Yau Ma Tei,2020,7,12,,,30.4,75,0,0,Green
Yau Ma Tei,2020,7,13,,,30.5,74,0,0,Green
Yau Ma Tei,2020,7,14,,,30.6,75,0,0,Green
Yau Ma Tei,2020,7,15,,,30.5,74,0,0,Green
Yau Ma Tei,2020,7,16,,,30.4,76,2.4,0,Green
Yau Ma Tei,2020,7,17,,,30.3,75,2.5,0,Green
Yau Ma Tei,2020,7,18,,,30.4,75,2.2,0,Green
Yau Ma Tei,2020,7,19,,,30.3,75,0,0,Green
Yau Ma Tei,2020,7,20,,,29.9,77,3.1,0,Green
Yau Ma Tei,2020,7,21,,,30.4,76,0,0,Green
Yau Ma Tei,2020,7,22,,,30,79,2.5,0,Green
Yau Ma Tei,2020,7,23,,,31,73,Trace,0,Green
Yau Ma Tei,2020,7,24,,,30.8,74,0,0,Green
Yau Ma Tei,2020,7,25,,,30.7,75,0,0,Green
Yau Ma Tei,2020,7,26,,,30.8,74,Trace,0,Green
Yau Ma Tei,2020,7,27,,,30.5,75,2.3,0,Green
Yau Ma Tei,2020,7,28,,,30.8,73,3,0,Green
Yau Ma Tei,2020,7,29,,,30.5,77,2.6,0,Green
Yau Ma Tei,2020,7,30,,,30.2,75,13.3,0,Green
Yau Ma Tei,2020,7,31,,,27.9,84,36.6,0,Green
Yau Ma Tei,2020,8,1,,,27.7,87,28.3,0,Green
Yau Ma Tei,2020,8,2,,,27.5,89,25.6,0,Green
Yau Ma Tei,2020,8,3,,,26.5,93,46.9,0,Green
Yau Ma Tei,2020,8,4,,,27.5,87,4.7,0,Green
Yau Ma Tei,2020,8,5,,,27.8,88,53.3,445,Amber
Yau Ma Tei,2020,8,6,,,29.1,85,1.7,0,Green
Yau Ma Tei,2020,8,7,,,30.1,80,0.2,0,Green
Yau Ma Tei,2020,8,8,,,30.5,76,0,0,Green
Yau Ma Tei,2020,8,9,,,29.9,76,0,0,Green
Yau Ma Tei,2020,8,10,,,30,76,0,0,Green
Yau Ma Tei,2020,8,11,,,30.3,78,0.6,0,Green
Yau Ma Tei,2020,8,12,,,27.8,88,29.4,0,Green
Yau Ma Tei,2020,8,13,,,28.1,86,16.5,0,Green
Yau Ma Tei,2020,8,14,,,29.3,80,9.3,0,Green
Yau Ma Tei,2020,8,15,,,29.8,76,0,0,Green
Yau Ma Tei,2020,8,16,,,30.1,76,Trace,0,Green
Yau Ma Tei,2020,8,17,,,28.2,84,16.6,0,Green
Yau Ma Tei,2020,8,18,,,27.3,85,52.7,1130,Amber
Yau Ma Tei,2020,8,19,,,26.6,91,119.5,0,Green
Yau Ma Tei,2020,8,20,,,29,83,Trace,0,Green
Yau Ma Tei,2020,8,21,,,29.8,77,0,0,Green
Yau Ma Tei,2020,8,22,,,29.7,77,0,0,Green
Yau Ma Tei,2020,8,23,,,29.8,77,0,0,Green
Yau Ma Tei,2020,8,24,,,30.2,76,0,0,Green
Yau Ma Tei,2020,8,25,,,30.6,77,1.1,0,Green
Yau Ma Tei,2020,8,26,,,29.7,81,12.3,0,Green
Yau Ma Tei,2020,8,27,,,28.5,83,3.1,0,Green
Yau Ma Tei,2020,8,28,,,28.9,82,22.6,0,Green
Yau Ma Tei,2020,8,29,,,29.9,77,3.2,0,Green
Yau Ma Tei,2020,8,30,,,29.6,80,0.6,0,Green
Yau Ma Tei,2020,8,31,,,29.8,76,0.2,0,Green
Yau Ma Tei,2020,9,1,,,30.3,76,1.1,0,Green
Yau Ma Tei,2020,9,2,,,30,77,0.4,0,Green
Yau Ma Tei,2020,9,3,,,30.2,78,0.4,0,Green
Yau Ma Tei,2020,9,4,,,29.8,82,0.1,0,Green
Yau Ma Tei,2020,9,5,,,28.4,83,43.9,220,Red
Yau Ma Tei,2020,9,6,,,29.1,80,0,0,Green
Yau Ma Tei,2020,9,7,,,29.4,82,4.7,0,Green
Yau Ma Tei,2020,9,8,,,27.1,91,68.9,535,Amber
Yau Ma Tei,2020,9,9,,,27.9,86,0.2,0,Green
Yau Ma Tei,2020,9,10,,,28.5,83,8.2,0,Green
Yau Ma Tei,2020,9,11,,,28.9,81,2.7,0,Green
Yau Ma Tei,2020,9,12,,,28.2,85,27.9,150,Amber
Yau Ma Tei,2020,9,13,,,28.4,83,5.7,0,Green
Yau Ma Tei,2020,9,14,,,28.1,85,38.2,0,Green
Yau Ma Tei,2020,9,15,,,27.3,92,62.6,505,Amber
Yau Ma Tei,2020,9,16,,,29.5,85,4.4,0,Green
Yau Ma Tei,2020,9,17,,,28.7,87,40.6,0,Green
Yau Ma Tei,2020,9,18,,,28.3,88,15.9,0,Green
Yau Ma Tei,2020,9,19,,,27.2,92,50.8,0,Green
Yau Ma Tei,2020,9,20,,,28.6,83,0.7,0,Green
Yau Ma Tei,2020,9,21,,,27.4,91,176.8,710,Red
Yau Ma Tei,2020,9,22,,,28.6,82,0.5,0,Green
Yau Ma Tei,2020,9,23,,,29.1,77,0,0,Green
Yau Ma Tei,2020,9,24,,,28.5,80,0.6,0,Green
Yau Ma Tei,2020,9,25,,,28.3,76,0,0,Green
Yau Ma Tei,2020,9,26,,,28,76,Trace,0,Green
Yau Ma Tei,2020,9,27,,,27.7,81,1.3,0,Green
Yau Ma Tei,2020,9,28,,,26.6,87,26.2,130,Amber
Yau Ma Tei,2020,9,29,,,26.9,89,21.9,0,Green
Yau Ma Tei,2020,9,30,,,27.4,88,104.1,415,Black
Yau Ma Tei,2020,10,1,,,26.7,77,0.1,0,Green
Yau Ma Tei,2020,10,2,,,27.6,75,0,0,Green
Yau Ma Tei,2020,10,3,,,28.3,75,0,0,Green
Yau Ma Tei,2020,10,4,,,28.4,78,0,0,Green
Yau Ma Tei,2020,10,5,,,28,79,106.1,205,Red
Yau Ma Tei,2020,10,6,,,25.9,78,2.7,0,Green
Yau Ma Tei,2020,10,7,,,24.9,70,0,0,Green
Yau Ma Tei,2020,10,8,,,25.2,67,0,0,Green
Yau Ma Tei,2020,10,9,,,26,64,Trace,0,Green
Yau Ma Tei,2020,10,10,,,26.1,69,Trace,0,Green
Yau Ma Tei,2020,10,11,,,27,73,0,0,Green
Yau Ma Tei,2020,10,12,,,28,72,0.6,0,Green
Yau Ma Tei,2020,10,13,,,24.9,86,26,0,Green
Yau Ma Tei,2020,10,14,,,25.5,80,1.2,0,Green
Yau Ma Tei,2020,10,15,,,26.5,73,0,0,Green
Yau Ma Tei,2020,10,16,,,27,71,Trace,0,Green
Yau Ma Tei,2020,10,17,,,25.6,72,0.2,0,Green
Yau Ma Tei,2020,10,18,,,24.9,73,0.7,0,Green
Yau Ma Tei,2020,10,19,,,24.6,70,0,0,Green
Yau Ma Tei,2020,10,20,,,25,68,0,0,Green
Yau Ma Tei,2020,10,21,,,24.5,63,0,0,Green
Yau Ma Tei,2020,10,22,,,24.7,60,0,0,Green
Yau Ma Tei,2020,10,23,,,23.5,51,0,0,Green
Yau Ma Tei,2020,10,24,,,23.8,55,Trace,0,Green
Yau Ma Tei,2020,10,25,,,24.2,69,0,0,Green
Yau Ma Tei,2020,10,26,,,24.6,76,0,0,Green
Yau Ma Tei,2020,10,27,,,25.1,73,0,0,Green
Yau Ma Tei,2020,10,28,,,24.4,78,4.7,0,Green
Yau Ma Tei,2020,10,29,,,24.7,74,0.1,0,Green
Yau Ma Tei,2020,10,30,,,24.4,78,Trace,0,Green
Yau Ma Tei,2020,10,31,,,23.4,71,0,0,Green
Yau Ma Tei,2020,11,1,,,24,72,0,0,Green
Yau Ma Tei,2020,11,2,,,25.3,64,0,0,Green
Yau Ma Tei,2020,11,3,,,23.6,69,0.1,0,Green
Yau Ma Tei,2020,11,4,,,23,69,0.4,0,Green
Yau Ma Tei,2020,11,5,,,22.9,69,0,0,Green
Yau Ma Tei,2020,11,6,,,24.7,68,0,0,Green
Yau Ma Tei,2020,11,7,,,26.8,56,0,0,Green
Yau Ma Tei,2020,11,8,,,25.7,59,0,0,Green
Yau Ma Tei,2020,11,9,,,23.7,60,Trace,0,Green
Yau Ma Tei,2020,11,10,,,22.9,61,0,0,Green
Yau Ma Tei,2020,11,11,,,22.5,68,0,0,Green
Yau Ma Tei,2020,11,12,,,22.2,66,0,0,Green
Yau Ma Tei,2020,11,13,,,22.9,62,0.4,0,Green
Yau Ma Tei,2020,11,14,,,23.3,65,0,0,Green
Yau Ma Tei,2020,11,15,,,23,77,Trace,0,Green
Yau Ma Tei,2020,11,16,,,24,75,0,0,Green
Yau Ma Tei,2020,11,17,,,24.2,78,Trace,0,Green
Yau Ma Tei,2020,11,18,,,24.9,81,1,0,Green
Yau Ma Tei,2020,11,19,,,25.3,86,Trace,0,Green
Yau Ma Tei,2020,11,20,,,25.9,84,0,0,Green
Yau Ma Tei,2020,11,21,,,23.5,88,2,0,Green
Yau Ma Tei,2020,11,22,,,24.8,83,1.1,0,Green
Yau Ma Tei,2020,11,23,,,23,84,Trace,0,Green
Yau Ma Tei,2020,11,24,,,23.3,79,0,0,Green
Yau Ma Tei,2020,11,25,,,23.5,77,0,0,Green
Yau Ma Tei,2020,11,26,,,24,77,0,0,Green
Yau Ma Tei,2020,11,27,,,22.8,70,0,0,Green
Yau Ma Tei,2020,11,28,,,20.4,68,0,0,Green
Yau Ma Tei,2020,11,29,,,20,64,0,0,Green
Yau Ma Tei,2020,11,30,,,19.2,65,0.1,0,Green
Yau Ma Tei,2020,12,1,,,19.7,66,0,0,Green
Yau Ma Tei,2020,12,2,,,19.9,65,0,0,Green
Yau Ma Tei,2020,12,3,,,17.4,64,0,0,Green
Yau Ma Tei,2020,12,4,,,15.9,63,0,0,Green
Yau Ma Tei,2020,12,5,,,16.8,63,0,0,Green
Yau Ma Tei,2020,12,6,,,18.2,69,0,0,Green
Yau Ma Tei,2020,12,7,,,20.7,63,0,0,Green
Yau Ma Tei,2020,12,8,,,19.9,64,0,0,Green
Yau Ma Tei,2020,12,9,,,19.8,71,Trace,0,Green
Yau Ma Tei,2020,12,10,,,20.9,78,0.3,0,Green
Yau Ma Tei,2020,12,11,,,21.6,82,Trace,0,Green
Yau Ma Tei,2020,12,12,,,20.9,84,Trace,0,Green
Yau Ma Tei,2020,12,13,,,20.9,78,0,0,Green
Yau Ma Tei,2020,12,14,,,19.5,80,Trace,0,Green
Yau Ma Tei,2020,12,15,,,15.4,72,Trace,0,Green
Yau Ma Tei,2020,12,16,,,14.8,71,0,0,Green
Yau Ma Tei,2020,12,17,,,14.9,71,0,0,Green
Yau Ma Tei,2020,12,18,,,16.4,68,0,0,Green
Yau Ma Tei,2020,12,19,,,15,63,0,0,Green
Yau Ma Tei,2020,12,20,,,14.9,59,0,0,Green
Yau Ma Tei,2020,12,21,,,16.5,58,0,0,Green
Yau Ma Tei,2020,12,22,,,17.4,66,0,0,Green
Yau Ma Tei,2020,12,23,,,18.4,83,1.2,0,Green
Yau Ma Tei,2020,12,24,,,20,76,0,0,Green
Yau Ma Tei,2020,12,25,,,18.9,77,0,0,Green
Yau Ma Tei,2020,12,26,,,18.7,79,0,0,Green
Yau Ma Tei,2020,12,27,,,20.4,71,0,0,Green
Yau Ma Tei,2020,12,28,,,20.6,69,0,0,Green
Yau Ma Tei,2020,12,29,,,21,75,0,0,Green
Yau Ma Tei,2020,12,30,,,15.1,50,0,0,Green
Yau Ma Tei,2020,12,31,,,10.9,37,0,0,Green
Yau Ma Tei,2021,1,1,,,11.8,40,0,0,Green
Yau Ma Tei,2021,1,2,,,14,52,0,0,Green
Yau Ma Tei,2021,1,3,,,16.7,65,0,0,Green
Yau Ma Tei,2021,1,4,,,18.3,66,0,0,Green
Yau Ma Tei,2021,1,5,,,18.8,65,0,0,Green
Yau Ma Tei,2021,1,6,,,17.1,72,0,0,Green
Yau Ma Tei,2021,1,7,,,15.3,67,0,0,Green
Yau Ma Tei,2021,1,8,,,9.1,52,0,0,Green
Yau Ma Tei,2021,1,9,,,10.7,38,0,0,Green
Yau Ma Tei,2021,1,10,,,12.8,40,0,0,Green
Yau Ma Tei,2021,1,11,,,10.6,44,0,0,Green
Yau Ma Tei,2021,1,12,,,11.9,33,0,0,Green
Yau Ma Tei,2021,1,13,,,13.4,48,0,0,Green
Yau Ma Tei,2021,1,14,,,15.2,55,0,0,Green
Yau Ma Tei,2021,1,15,,,17.3,59,0,0,Green
Yau Ma Tei,2021,1,16,,,17.6,68,0,0,Green
Yau Ma Tei,2021,1,17,,,16.6,58,0,0,Green
Yau Ma Tei,2021,1,18,,,14.2,53,0,0,Green
Yau Ma Tei,2021,1,19,,,15.4,64,0,0,Green
Yau Ma Tei,2021,1,20,,,18.2,69,0,0,Green
Yau Ma Tei,2021,1,21,,,20.1,73,0,0,Green
Yau Ma Tei,2021,1,22,,,20.3,80,0,0,Green
Yau Ma Tei,2021,1,23,,,20.2,78,0,0,Green
Yau Ma Tei,2021,1,24,,,18.4,83,Trace,0,Green
Yau Ma Tei,2021,1,25,,,19.2,74,0,0,Green
Yau Ma Tei,2021,1,26,,,19.6,78,0,0,Green
Yau Ma Tei,2021,1,27,,,18.9,77,0,0,Green
Yau Ma Tei,2021,1,28,,,19.1,70,0,0,Green
Yau Ma Tei,2021,1,29,,,16.6,60,0,0,Green
Yau Ma Tei,2021,1,30,,,16.7,68,0,0,Green
Yau Ma Tei,2021,1,31,,,18.4,67,0,0,Green
Yau Ma Tei,2021,2,1,,,20.3,76,0,0,Green
Yau Ma Tei,2021,2,2,,,20.9,76,0,0,Green
Yau Ma Tei,2021,2,3,,,18.4,69,0,0,Green
Yau Ma Tei,2021,2,4,,,19.4,68,0,0,Green
Yau Ma Tei,2021,2,5,,,19.9,72,0,0,Green
Yau Ma Tei,2021,2,6,,,20.7,73,0,0,Green
Yau Ma Tei,2021,2,7,,,20.3,74,0,0,Green
Yau Ma Tei,2021,2,8,,,19.9,79,0,0,Green
Yau Ma Tei,2021,2,9,,,18.5,76,Trace,0,Green
Yau Ma Tei,2021,2,10,,,16.5,89,32.2,0,Green
Yau Ma Tei,2021,2,11,,,17.4,78,0,0,Green
Yau Ma Tei,2021,2,12,,,18.4,69,0,0,Green
Yau Ma Tei,2021,2,13,,,19.2,76,0,0,Green
Yau Ma Tei,2021,2,14,,,19.9,75,0,0,Green
Yau Ma Tei,2021,2,15,,,21.1,70,0,0,Green
Yau Ma Tei,2021,2,16,,,20.3,71,0,0,Green
Yau Ma Tei,2021,2,17,,,20.4,70,0,0,Green
Yau Ma Tei,2021,2,18,,,18.5,65,0,0,Green
Yau Ma Tei,2021,2,19,,,18.5,66,0,0,Green
Yau Ma Tei,2021,2,20,,,19.6,73,0,0,Green
Yau Ma Tei,2021,2,21,,,20.4,74,0,0,Green
Yau Ma Tei,2021,2,22,,,21.4,78,0,0,Green
Yau Ma Tei,2021,2,23,,,21.7,74,0,0,Green
Yau Ma Tei,2021,2,24,,,20.3,79,Trace,0,Green
Yau Ma Tei,2021,2,25,,,20.2,85,1.8,0,Green
Yau Ma Tei,2021,2,26,,,22.3,86,14.7,0,Green
Yau Ma Tei,2021,2,27,,,18.8,89,13.4,0,Green
Yau Ma Tei,2021,2,28,,,19.9,83,Trace,0,Green
Yau Ma Tei,2021,3,1,,,21.9,81,Trace,0,Green
Yau Ma Tei,2021,3,2,,,21.4,75,Trace,0,Green
Yau Ma Tei,2021,3,3,,,18.4,81,0.3,0,Green
Yau Ma Tei,2021,3,4,,,18.9,87,1,0,Green
Yau Ma Tei,2021,3,5,,,20.1,91,Trace,0,Green
Yau Ma Tei,2021,3,6,,,20.5,93,1.5,0,Green
Yau Ma Tei,2021,3,7,,,19.9,90,0.2,0,Green
Yau Ma Tei,2021,3,8,,,19.7,83,0.3,0,Green
Yau Ma Tei,2021,3,9,,,20.1,79,0,0,Green
Yau Ma Tei,2021,3,10,,,19.8,79,Trace,0,Green
Yau Ma Tei,2021,3,11,,,21,79,0,0,Green
Yau Ma Tei,2021,3,12,,,23.2,77,0,0,Green
Yau Ma Tei,2021,3,13,,,22,76,Trace,0,Green
Yau Ma Tei,2021,3,14,,,21.3,80,0,0,Green
Yau Ma Tei,2021,3,15,,,22.4,76,0,0,Green
Yau Ma Tei,2021,3,16,,,24,78,0,0,Green
Yau Ma Tei,2021,3,17,,,24.7,80,Trace,0,Green
Yau Ma Tei,2021,3,18,,,23.4,87,0.2,0,Green
Yau Ma Tei,2021,3,19,,,24.2,82,Trace,0,Green
Yau Ma Tei,2021,3,20,,,25,81,0,0,Green
Yau Ma Tei,2021,3,21,,,21.2,73,0,0,Green
Yau Ma Tei,2021,3,22,,,17.8,61,Trace,0,Green
Yau Ma Tei,2021,3,23,,,18.9,61,0,0,Green
Yau Ma Tei,2021,3,24,,,20.7,68,0,0,Green
Yau Ma Tei,2021,3,25,,,22.1,70,0,0,Green
Yau Ma Tei,2021,3,26,,,21.6,75,0,0,Green
Yau Ma Tei,2021,3,27,,,24.1,80,0,0,Green
Yau Ma Tei,2021,3,28,,,24.8,80,0,0,Green
Yau Ma Tei,2021,3,29,,,25.6,82,0,0,Green
Yau Ma Tei,2021,3,30,,,26.6,78,0,0,Green
Yau Ma Tei,2021,3,31,,,26.5,79,0,0,Green
Yau Ma Tei,2021,4,1,,,26.7,79,Trace,0,Green
Yau Ma Tei,2021,4,2,,,26.9,79,0,0,Green
Yau Ma Tei,2021,4,3,,,26.9,74,0,0,Green
Yau Ma Tei,2021,4,4,,,24.7,86,0.8,0,Green
Yau Ma Tei,2021,4,5,,,22.4,84,0.7,0,Green
Yau Ma Tei,2021,4,6,,,23.9,77,0,0,Green
Yau Ma Tei,2021,4,7,,,23.1,76,0,0,Green
Yau Ma Tei,2021,4,8,,,23.2,74,0,0,Green
Yau Ma Tei,2021,4,9,,,21,82,7.5,0,Green
Yau Ma Tei,2021,4,10,,,22.4,65,0,0,Green
Yau Ma Tei,2021,4,11,,,23.1,73,0,0,Green
Yau Ma Tei,2021,4,12,,,24.6,80,0,0,Green
Yau Ma Tei,2021,4,13,,,25.9,77,0,0,Green
Yau Ma Tei,2021,4,14,,,24.6,84,Trace,0,Green
Yau Ma Tei,2021,4,15,,,22.2,91,8.3,0,Green
Yau Ma Tei,2021,4,16,,,22.8,88,1.5,0,Green
Yau Ma Tei,2021,4,17,,,22.8,88,2.5,0,Green
Yau Ma Tei,2021,4,18,,,23.2,67,Trace,0,Green
Yau Ma Tei,2021,4,19,,,22.5,67,0,0,Green
Yau Ma Tei,2021,4,20,,,23.4,73,0,0,Green
Yau Ma Tei,2021,4,21,,,24.5,74,0,0,Green
Yau Ma Tei,2021,4,22,,,25.2,74,0,0,Green
Yau Ma Tei,2021,4,23,,,27.3,75,0,0,Green
Yau Ma Tei,2021,4,24,,,25.4,82,Trace,0,Green
Yau Ma Tei,2021,4,25,,,24.7,85,0.9,0,Green
Yau Ma Tei,2021,4,26,,,23.4,80,0.3,0,Green
