Year,Month,Day,Value,data Completeness
2009,12,10,0.0,C
2009,12,11,0.0,C
2009,12,12,0.0,C
2009,12,13,0.0,C
2009,12,14,0.0,C
2009,12,15,6.0,C
2009,12,16,0.0,C
2009,12,17,0.0,C
2009,12,18,0.0,C
2009,12,19,0.0,C
2009,12,20,0.0,C
2009,12,21,0.0,C
2009,12,22,0.0,C
2009,12,23,0.0,C
2009,12,24,0.0,C
2009,12,25,0.0,C
2009,12,26,0.0,C
2009,12,27,2.5,C
2009,12,28,2.0,C
2009,12,29,8.5,C
2009,12,30,9.0,C
2009,12,31,0.0,C
2010,1,1,0.0,C
2010,1,2,6.0,C
2010,1,3,0.0,C
2010,1,4,0.0,C
2010,1,5,0.5,C
2010,1,6,1.0,C
2010,1,7,1.0,C
2010,1,8,1.0,C
2010,1,9,0.0,C
2010,1,10,0.0,C
2010,1,11,10.0,C
2010,1,12,0.5,C
2010,1,13,0.0,C
2010,1,14,0.0,C
2010,1,15,0.0,C
2010,1,16,0.0,C
2010,1,17,0.0,C
2010,1,18,0.0,C
2010,1,19,0.0,C
2010,1,20,0.0,C
2010,1,21,0.0,C
2010,1,22,0.0,C
2010,1,23,0.5,C
2010,1,24,0.0,C
2010,1,25,0.0,C
2010,1,26,0.0,C
2010,1,27,0.0,C
2010,1,28,0.0,C
2010,1,29,0.0,C
2010,1,30,0.0,C
2010,1,31,0.0,C
2010,2,1,0.0,C
2010,2,2,0.0,C
2010,2,3,0.0,C
2010,2,4,0.0,C
2010,2,5,0.0,C
2010,2,6,0.0,C
2010,2,7,73.5,C
2010,2,8,4.5,C
2010,2,9,0.0,C
2010,2,10,0.0,C
2010,2,11,0.0,C
2010,2,12,0.0,C
2010,2,13,0.0,C
2010,2,14,2.5,C
2010,2,15,1.5,C
2010,2,16,2.0,C
2010,2,17,2.5,C
2010,2,18,0.5,C
2010,2,19,4.0,C
2010,2,20,0.0,C
2010,2,21,0.0,C
2010,2,22,0.0,C
2010,2,23,0.0,C
2010,2,24,0.0,C
2010,2,25,0.0,C
2010,2,26,0.0,C
2010,2,27,0.0,C
2010,2,28,0.0,C
2010,3,1,0.0,C
2010,3,2,0.0,C
2010,3,3,0.0,C
2010,3,4,0.0,C
2010,3,5,0.0,C
2010,3,6,0.0,C
2010,3,7,3.5,C
2010,3,8,3.5,C
2010,3,9,2.5,C
2010,3,10,0.0,C
2010,3,11,0.0,C
2010,3,12,0.0,C
2010,3,13,0.0,C
2010,3,14,0.0,C
2010,3,15,0.0,C
2010,3,16,0.0,C
2010,3,17,0.0,C
2010,3,18,0.0,C
2010,3,19,0.0,C
2010,3,20,0.0,C
2010,3,21,0.0,C
2010,3,22,0.0,C
2010,3,23,0.0,C
2010,3,24,0.5,C
2010,3,25,6.5,C
2010,3,26,0.0,C
2010,3,27,0.0,C
2010,3,28,0.0,C
2010,3,29,0.0,C
2010,3,30,0.0,C
2010,3,31,0.0,C
2010,4,1,0.0,C
2010,4,2,3.5,C
2010,4,3,0.5,C
2010,4,4,0.0,C
2010,4,5,0.0,C
2010,4,6,0.0,#
2010,4,7,2.5,C
2010,4,8,11.0,C
2010,4,9,0.0,C
2010,4,10,1.0,C
2010,4,11,0.5,C
2010,4,12,0.0,C
2010,4,13,5.0,C
2010,4,14,0.0,C
2010,4,15,11.0,C
2010,4,16,0.0,C
2010,4,17,3.5,C
2010,4,18,4.0,C
2010,4,19,0.0,C
2010,4,20,0.0,C
2010,4,21,0.0,C
2010,4,22,25.0,C
2010,4,23,0.0,C
2010,4,24,0.0,C
2010,4,25,0.0,C
2010,4,26,0.5,C
2010,4,27,0.0,C
2010,4,28,0.0,C
2010,4,29,41.5,C
2010,4,30,0.5,C
2010,5,1,0.0,C
2010,5,2,0.0,C
2010,5,3,0.0,C
2010,5,4,0.0,C
2010,5,5,0.0,C
2010,5,6,1.5,C
2010,5,7,58.5,C
2010,5,8,0.0,C
2010,5,9,23.0,C
2010,5,10,24.5,C
2010,5,11,0.5,C
2010,5,12,0.0,C
2010,5,13,0.0,C
2010,5,14,0.0,C
2010,5,15,3.5,C
2010,5,16,0.0,C
2010,5,17,0.0,C
2010,5,18,0.0,C
2010,5,19,37.5,C
2010,5,20,4.5,C
2010,5,21,0.0,C
2010,5,22,0.0,C
2010,5,23,11.0,C
2010,5,24,0.0,C
2010,5,25,0.0,C
2010,5,26,0.0,C
2010,5,27,0.0,C
2010,5,28,0.0,C
2010,5,29,39.5,C
2010,5,30,0.5,C
2010,5,31,0.0,C
2010,6,1,1.0,C
2010,6,2,28.0,C
2010,6,3,0.5,C
2010,6,4,0.0,C
2010,6,5,0.0,C
2010,6,6,0.0,C
2010,6,7,0.0,C
2010,6,8,0.0,C
2010,6,9,35.5,C
2010,6,10,46.0,C
2010,6,11,0.5,C
2010,6,12,0.5,C
2010,6,13,2.5,C
2010,6,14,2.5,C
2010,6,15,0.0,C
2010,6,16,0.0,C
2010,6,17,0.0,C
2010,6,18,0.0,C
2010,6,19,0.0,C
2010,6,20,0.0,C
2010,6,21,0.0,C
2010,6,22,5.5,C
2010,6,23,14.0,C
2010,6,24,0.0,C
2010,6,25,0.5,C
2010,6,26,107.5,C
2010,6,27,11.5,C
2010,6,28,55.0,C
2010,6,29,0.0,C
2010,6,30,0.0,C
2010,7,1,0.0,C
2010,7,2,0.0,C
2010,7,3,0.0,C
2010,7,4,0.0,C
2010,7,5,0.0,C
2010,7,6,0.0,C
2010,7,7,0.0,C
2010,7,8,0.0,C
2010,7,9,0.0,C
2010,7,10,0.0,C
2010,7,11,0.0,C
2010,7,12,1.0,C
2010,7,13,0.0,C
2010,7,14,3.5,C
2010,7,15,8.5,C
2010,7,16,20.5,C
2010,7,17,50.5,C
2010,7,18,2.5,C
2010,7,19,0.0,C
2010,7,20,0.0,C
2010,7,21,20.0,C
2010,7,22,16.5,C
2010,7,23,15.0,C
2010,7,24,0.0,C
2010,7,25,0.0,C
2010,7,26,0.0,C
2010,7,27,12.0,C
2010,7,28,62.0,C
2010,7,29,9.0,C
2010,7,30,0.5,C
2010,7,31,0.0,C
2010,8,1,0.0,C
2010,8,2,0.5,C
2010,8,3,0.0,C
2010,8,4,0.0,C
2010,8,5,14.5,C
2010,8,6,0.0,C
2010,8,7,9.0,C
2010,8,8,1.5,C
2010,8,9,0.5,C
2010,8,10,0.0,C
2010,8,11,4.5,C
2010,8,12,0.0,C
2010,8,13,4.5,C
2010,8,14,0.0,C
2010,8,15,2.5,C
2010,8,16,33.0,C
2010,8,17,7.0,C
2010,8,18,0.0,C
2010,8,19,14.0,C
2010,8,20,6.5,C
2010,8,21,0.0,C
2010,8,22,0.0,C
2010,8,23,3.5,C
2010,8,24,8.5,#
2010,8,25,***,
2010,8,26,0.0,#
2010,8,27,0.0,C
2010,8,28,35.5,C
2010,8,29,0.0,C
2010,8,30,0.0,C
2010,8,31,0.0,C
2010,9,1,0.0,C
2010,9,2,1.0,C
2010,9,3,98.5,C
2010,9,4,41.5,C
2010,9,5,2.5,C
2010,9,6,0.0,C
2010,9,7,0.0,C
2010,9,8,0.0,C
2010,9,9,35.0,C
2010,9,10,70.0,C
2010,9,11,40.0,C
2010,9,12,25.0,C
2010,9,13,0.0,C
2010,9,14,0.5,C
2010,9,15,0.5,C
2010,9,16,0.0,C
2010,9,17,0.0,C
2010,9,18,0.0,C
2010,9,19,0.0,C
2010,9,20,67.5,C
2010,9,21,83.0,C
2010,9,22,8.0,C
2010,9,23,0.0,C
2010,9,24,0.0,C
2010,9,25,0.0,C
2010,9,26,0.0,C
2010,9,27,0.0,C
2010,9,28,0.0,C
2010,9,29,0.0,C
2010,9,30,0.0,C
2010,10,1,0.0,C
2010,10,2,0.0,C
2010,10,3,0.0,C
2010,10,4,0.0,C
2010,10,5,0.0,C
2010,10,6,0.5,C
2010,10,7,0.0,C
2010,10,8,0.0,C
2010,10,9,0.0,C
2010,10,10,2.5,C
2010,10,11,0.0,C
2010,10,12,0.0,C
2010,10,13,0.0,C
2010,10,14,0.0,C
2010,10,15,41.0,C
2010,10,16,0.0,C
2010,10,17,0.0,C
2010,10,18,0.0,C
2010,10,19,0.0,C
2010,10,20,0.0,C
2010,10,21,0.0,C
2010,10,22,0.0,C
2010,10,23,0.0,C
2010,10,24,0.0,C
2010,10,25,0.0,C
2010,10,26,0.0,C
2010,10,27,0.0,C
2010,10,28,0.0,C
2010,10,29,0.0,C
2010,10,30,0.0,C
2010,10,31,0.0,C
2010,11,1,0.0,C
2010,11,2,0.0,C
2010,11,3,0.0,C
2010,11,4,5.0,C
2010,11,5,13.0,C
2010,11,6,15.5,C
2010,11,7,0.0,C
2010,11,8,0.0,C
2010,11,9,0.0,C
2010,11,10,0.0,C
2010,11,11,0.0,C
2010,11,12,0.0,C
2010,11,13,0.0,C
2010,11,14,0.0,C
2010,11,15,0.0,C
2010,11,16,0.0,C
2010,11,17,0.0,C
2010,11,18,0.0,C
2010,11,19,0.0,C
2010,11,20,0.0,C
2010,11,21,0.0,C
2010,11,22,0.0,C
2010,11,23,0.0,C
2010,11,24,0.0,C
2010,11,25,0.0,C
2010,11,26,0.0,C
2010,11,27,0.0,C
2010,11,28,0.0,C
2010,11,29,0.0,C
2010,11,30,0.0,C
2010,12,1,0.0,C
2010,12,2,0.0,C
2010,12,3,0.0,C
2010,12,4,0.0,C
2010,12,5,0.0,C
2010,12,6,0.0,C
2010,12,7,0.0,C
2010,12,8,0.0,C
2010,12,9,0.0,C
2010,12,10,0.0,C
2010,12,11,0.0,C
2010,12,12,0.0,C
2010,12,13,0.0,#
2010,12,14,0.0,#
2010,12,15,16.5,C
2010,12,16,6.5,C
2010,12,17,0.0,C
2010,12,18,0.0,C
2010,12,19,0.0,C
2010,12,20,0.0,C
2010,12,21,0.0,C
2010,12,22,0.0,C
2010,12,23,0.0,C
2010,12,24,0.0,C
2010,12,25,1.0,C
2010,12,26,0.5,C
2010,12,27,0.0,C
2010,12,28,0.0,C
2010,12,29,0.0,C
2010,12,30,0.0,C
2010,12,31,0.0,C
2011,1,1,0.0,C
2011,1,2,0.0,C
2011,1,3,0.0,C
2011,1,4,3.5,C
2011,1,5,0.0,C
2011,1,6,0.0,C
2011,1,7,0.0,C
2011,1,8,0.0,C
2011,1,9,0.0,C
2011,1,10,0.0,C
2011,1,11,0.0,C
2011,1,12,5.5,C
2011,1,13,0.0,C
2011,1,14,0.0,C
2011,1,15,0.0,C
2011,1,16,0.0,C
2011,1,17,0.0,C
2011,1,18,0.0,C
2011,1,19,0.0,C
2011,1,20,0.0,C
2011,1,21,0.0,C
2011,1,22,0.0,C
2011,1,23,0.0,C
2011,1,24,0.0,C
2011,1,25,0.0,C
2011,1,26,0.0,C
2011,1,27,0.0,C
2011,1,28,0.0,C
2011,1,29,0.0,C
2011,1,30,0.0,C
2011,1,31,0.0,C
2011,2,1,0.0,C
2011,2,2,0.0,C
2011,2,3,0.0,C
2011,2,4,0.0,C
2011,2,5,0.0,C
2011,2,6,0.0,C
2011,2,7,0.0,C
2011,2,8,0.0,C
2011,2,9,0.0,C
2011,2,10,0.0,C
2011,2,11,0.0,C
2011,2,12,0.0,C
2011,2,13,15.5,C
2011,2,14,1.0,C
2011,2,15,4.0,C
2011,2,16,0.0,C
2011,2,17,0.0,C
2011,2,18,0.0,C
2011,2,19,4.0,C
2011,2,20,0.0,C
2011,2,21,0.0,#
2011,2,22,***,
2011,2,23,0.0,#
2011,2,24,0.0,C
2011,2,25,0.0,C
2011,2,26,0.0,C
2011,2,27,0.0,C
2011,2,28,0.0,C
2011,3,1,0.0,C
2011,3,2,0.0,C
2011,3,3,0.0,C
2011,3,4,0.0,C
2011,3,5,0.0,C
2011,3,6,3.0,C
2011,3,7,2.0,C
2011,3,8,3.0,C
2011,3,9,3.5,C
2011,3,10,0.0,C
2011,3,11,0.0,C
2011,3,12,0.0,#
2011,3,13,0.0,#
2011,3,14,0.0,C
2011,3,15,4.5,C
2011,3,16,0.0,C
2011,3,17,0.5,C
2011,3,18,5.0,C
2011,3,19,12.0,C
2011,3,20,0.0,C
2011,3,21,0.0,C
2011,3,22,0.0,#
2011,3,23,0.0,#
2011,3,24,0.0,C
2011,3,25,0.0,C
2011,3,26,0.0,C
2011,3,27,0.0,C
2011,3,28,0.0,C
2011,3,29,0.0,C
2011,3,30,0.0,C
2011,3,31,0.0,C
2011,4,1,0.0,C
2011,4,2,0.0,C
2011,4,3,0.0,C
2011,4,4,0.5,C
2011,4,5,0.0,C
2011,4,6,0.0,C
2011,4,7,0.0,C
2011,4,8,0.0,C
2011,4,9,0.0,C
2011,4,10,0.0,C
2011,4,11,0.0,C
2011,4,12,0.0,C
2011,4,13,0.0,C
2011,4,14,0.0,C
2011,4,15,0.0,C
2011,4,16,0.0,C
2011,4,17,10.0,C
2011,4,18,0.5,C
2011,4,19,0.0,C
2011,4,20,0.0,C
2011,4,21,0.0,C
2011,4,22,0.0,C
2011,4,23,2.0,C
2011,4,24,0.0,C
2011,4,25,0.0,C
2011,4,26,0.0,C
2011,4,27,0.0,C
2011,4,28,0.0,C
2011,4,29,8.5,C
2011,4,30,0.0,C
2011,5,1,0.0,C
2011,5,2,0.0,C
2011,5,3,0.0,C
2011,5,4,1.5,C
2011,5,5,0.0,C
2011,5,6,0.0,C
2011,5,7,0.0,C
2011,5,8,0.0,C
2011,5,9,0.0,C
2011,5,10,0.0,C
2011,5,11,0.0,C
2011,5,12,3.5,C
2011,5,13,22.5,C
2011,5,14,1.0,C
2011,5,15,0.5,C
2011,5,16,10.0,C
2011,5,17,0.0,C
2011,5,18,0.0,C
2011,5,19,0.0,C
2011,5,20,0.0,C
2011,5,21,8.5,C
2011,5,22,81.5,C
2011,5,23,4.0,C
2011,5,24,5.0,C
2011,5,25,0.5,C
2011,5,26,0.0,C
2011,5,27,0.0,C
2011,5,28,0.0,C
2011,5,29,0.0,C
2011,5,30,0.0,C
2011,5,31,0.0,C
2011,6,1,0.0,C
2011,6,2,0.0,C
2011,6,3,0.0,C
2011,6,4,0.0,C
2011,6,5,0.0,C
2011,6,6,0.0,C
2011,6,7,0.0,C
2011,6,8,1.0,C
2011,6,9,0.0,C
2011,6,10,0.0,C
2011,6,11,2.0,C
2011,6,12,59.5,C
2011,6,13,1.5,C
2011,6,14,8.0,C
2011,6,15,4.5,C
2011,6,16,28.0,C
2011,6,17,14.0,C
2011,6,18,0.5,C
2011,6,19,0.0,C
2011,6,20,0.0,C
2011,6,21,2.0,C
2011,6,22,47.5,C
2011,6,23,0.5,C
2011,6,24,0.0,C
2011,6,25,0.0,C
2011,6,26,0.0,C
2011,6,27,0.0,C
2011,6,28,74.5,C
2011,6,29,63.5,C
2011,6,30,27.0,C
2011,7,1,8.5,C
2011,7,2,0.0,C
2011,7,3,0.0,C
2011,7,4,0.0,C
2011,7,5,0.0,C
2011,7,6,0.0,C
2011,7,7,0.0,C
2011,7,8,0.0,C
2011,7,9,0.0,C
2011,7,10,0.0,C
2011,7,11,0.0,C
2011,7,12,3.0,C
2011,7,13,1.5,C
2011,7,14,28.5,C
2011,7,15,32.0,C
2011,7,16,43.0,C
2011,7,17,0.0,C
2011,7,18,11.5,C
2011,7,19,16.0,C
2011,7,20,21.0,C
2011,7,21,0.0,C
2011,7,22,0.0,C
2011,7,23,0.0,C
2011,7,24,0.0,C
2011,7,25,0.0,C
2011,7,26,0.0,C
2011,7,27,0.0,C
2011,7,28,8.0,C
2011,7,29,15.0,C
2011,7,30,0.0,C
2011,7,31,0.0,C
2011,8,1,0.0,C
2011,8,2,0.0,C
2011,8,3,0.0,C
2011,8,4,0.0,C
2011,8,5,0.0,C
2011,8,6,0.0,C
2011,8,7,0.0,C
2011,8,8,0.5,C
2011,8,9,4.5,C
2011,8,10,76.5,C
2011,8,11,9.0,C
2011,8,12,0.0,C
2011,8,13,0.0,C
2011,8,14,0.0,C
2011,8,15,0.0,C
2011,8,16,0.0,C
2011,8,17,0.0,C
2011,8,18,0.0,C
2011,8,19,0.0,C
2011,8,20,0.0,C
2011,8,21,3.0,C
2011,8,22,0.0,C
2011,8,23,0.0,C
2011,8,24,1.0,C
2011,8,25,16.0,C
2011,8,26,0.0,C
2011,8,27,0.0,C
2011,8,28,0.0,C
2011,8,29,0.0,C
2011,8,30,0.0,C
2011,8,31,0.0,C
2011,9,1,0.0,C
2011,9,2,0.0,C
2011,9,3,19.5,C
2011,9,4,2.0,C
2011,9,5,0.0,C
2011,9,6,0.0,C
2011,9,7,0.0,C
2011,9,8,0.0,C
2011,9,9,0.0,C
2011,9,10,0.5,C
2011,9,11,2.0,C
2011,9,12,0.0,C
2011,9,13,0.0,C
2011,9,14,0.0,C
2011,9,15,0.5,C
2011,9,16,0.0,C
2011,9,17,0.0,C
2011,9,18,0.0,C
2011,9,19,12.0,C
2011,9,20,0.5,C
2011,9,21,0.0,C
2011,9,22,0.0,C
2011,9,23,0.0,C
2011,9,24,0.0,C
2011,9,25,5.5,C
2011,9,26,0.0,C
2011,9,27,0.0,C
2011,9,28,7.0,C
2011,9,29,50.0,C
2011,9,30,3.5,C
2011,10,1,8.5,C
2011,10,2,3.5,C
2011,10,3,1.0,C
2011,10,4,1.0,C
2011,10,5,0.0,C
2011,10,6,0.5,C
2011,10,7,0.0,C
2011,10,8,0.0,C
2011,10,9,0.0,C
2011,10,10,16.0,C
2011,10,11,1.5,C
2011,10,12,30.0,C
2011,10,13,0.5,C
2011,10,14,3.5,C
2011,10,15,0.0,C
2011,10,16,0.0,C
2011,10,17,0.0,C
2011,10,18,0.0,C
2011,10,19,0.0,C
2011,10,20,0.0,C
2011,10,21,0.0,C
2011,10,22,0.0,C
2011,10,23,0.0,C
2011,10,24,0.0,C
2011,10,25,0.0,C
2011,10,26,0.0,C
2011,10,27,0.0,C
2011,10,28,0.0,C
2011,10,29,0.0,C
2011,10,30,0.0,C
2011,10,31,0.0,C
2011,11,1,0.0,C
2011,11,2,0.0,C
2011,11,3,0.0,C
2011,11,4,0.0,C
2011,11,5,0.0,C
2011,11,6,0.0,C
2011,11,7,0.0,C
2011,11,8,18.0,C
2011,11,9,55.0,C
2011,11,10,0.0,C
2011,11,11,0.0,C
2011,11,12,0.0,C
2011,11,13,0.0,C
2011,11,14,0.0,C
2011,11,15,0.0,C
2011,11,16,0.0,C
2011,11,17,9.0,C
2011,11,18,3.5,C
2011,11,19,1.5,C
2011,11,20,0.0,C
2011,11,21,0.0,C
2011,11,22,0.0,C
2011,11,23,0.0,C
2011,11,24,0.0,C
2011,11,25,0.0,C
2011,11,26,0.0,C
2011,11,27,0.0,C
2011,11,28,0.0,C
2011,11,29,0.0,C
2011,11,30,0.0,C
2011,12,1,0.0,C
2011,12,2,0.0,C
2011,12,3,0.0,C
2011,12,4,0.0,C
2011,12,5,0.0,C
2011,12,6,0.0,C
2011,12,7,0.0,C
2011,12,8,0.0,C
2011,12,9,0.0,C
2011,12,10,0.0,C
2011,12,11,0.0,C
2011,12,12,0.0,C
2011,12,13,0.0,C
2011,12,14,0.0,C
2011,12,15,0.0,C
2011,12,16,0.0,C
2011,12,17,0.0,C
2011,12,18,0.0,C
2011,12,19,0.0,C
2011,12,20,0.0,C
2011,12,21,0.0,C
2011,12,22,0.0,C
2011,12,23,0.0,C
2011,12,24,0.0,C
2011,12,25,0.0,C
2011,12,26,0.0,C
2011,12,27,0.0,C
2011,12,28,0.0,C
2011,12,29,0.0,C
2011,12,30,0.0,C
2011,12,31,0.0,C
2012,1,1,0.0,C
2012,1,2,0.0,C
2012,1,3,0.0,C
2012,1,4,0.0,C
2012,1,5,1.5,C
2012,1,6,0.5,C
2012,1,7,0.0,C
2012,1,8,0.0,C
2012,1,9,0.0,C
2012,1,10,0.0,C
2012,1,11,0.0,C
2012,1,12,1.5,C
2012,1,13,0.5,C
2012,1,14,0.5,C
2012,1,15,21.0,C
2012,1,16,7.5,C
2012,1,17,0.0,C
2012,1,18,0.0,C
2012,1,19,0.0,C
2012,1,20,0.0,C
2012,1,21,0.0,C
2012,1,22,0.0,C
2012,1,23,1.5,C
2012,1,24,3.0,C
2012,1,25,5.0,C
2012,1,26,1.0,C
2012,1,27,0.0,C
2012,1,28,0.0,C
2012,1,29,0.0,C
2012,1,30,0.0,C
2012,1,31,0.0,C
2012,2,1,0.0,C
2012,2,2,0.0,C
2012,2,3,0.0,C
2012,2,4,0.0,C
2012,2,5,0.0,C
2012,2,6,0.5,C
2012,2,7,1.5,C
2012,2,8,0.5,C
2012,2,9,0.0,C
2012,2,10,0.0,C
2012,2,11,0.0,C
2012,2,12,0.0,C
2012,2,13,0.0,C
2012,2,14,6.0,C
2012,2,15,0.0,C
2012,2,16,0.5,C
2012,2,17,0.0,C
2012,2,18,0.0,C
2012,2,19,0.0,C
2012,2,20,0.0,C
2012,2,21,2.0,C
2012,2,22,1.5,C
2012,2,23,2.5,C
2012,2,24,0.0,C
2012,2,25,1.0,C
2012,2,26,1.0,C
2012,2,27,3.0,C
2012,2,28,22.5,C
2012,2,29,0.5,C
2012,3,1,0.0,C
2012,3,2,0.0,C
2012,3,3,0.0,C
2012,3,4,0.0,C
2012,3,5,0.0,C
2012,3,6,0.0,C
2012,3,7,0.0,C
2012,3,8,3.0,C
2012,3,9,0.5,C
2012,3,10,0.0,C
2012,3,11,11.0,C
2012,3,12,6.5,C
2012,3,13,1.5,C
2012,3,14,0.0,C
2012,3,15,0.0,C
2012,3,16,0.0,C
2012,3,17,0.0,C
2012,3,18,0.0,C
2012,3,19,0.0,C
2012,3,20,0.0,C
2012,3,21,0.0,C
2012,3,22,0.0,C
2012,3,23,0.0,C
2012,3,24,1.5,C
2012,3,25,0.0,C
2012,3,26,0.0,C
2012,3,27,0.0,C
2012,3,28,0.0,C
2012,3,29,0.0,C
2012,3,30,0.0,C
2012,3,31,5.0,C
2012,4,1,0.0,C
2012,4,2,0.0,C
2012,4,3,0.0,C
2012,4,4,0.0,C
2012,4,5,50.5,C
2012,4,6,5.0,C
2012,4,7,0.0,C
2012,4,8,8.0,C
2012,4,9,7.5,C
2012,4,10,0.0,C
2012,4,11,0.0,C
2012,4,12,0.0,C
2012,4,13,0.0,C
2012,4,14,0.0,C
2012,4,15,0.0,C
2012,4,16,5.0,C
2012,4,17,13.5,C
2012,4,18,0.5,C
2012,4,19,27.5,C
2012,4,20,65.0,C
2012,4,21,0.0,C
2012,4,22,0.0,C
2012,4,23,1.0,C
2012,4,24,0.0,C
2012,4,25,6.5,C
2012,4,26,0.0,C
2012,4,27,44.0,C
2012,4,28,15.0,C
2012,4,29,148.0,C
2012,4,30,0.5,C
2012,5,1,0.5,C
2012,5,2,0.0,C
2012,5,3,0.0,C
2012,5,4,8.0,C
2012,5,5,7.0,C
2012,5,6,0.0,C
2012,5,7,0.0,C
2012,5,8,0.0,C
2012,5,9,0.0,C
2012,5,10,0.5,C
2012,5,11,3.5,C
2012,5,12,0.0,C
2012,5,13,12.0,C
2012,5,14,1.0,C
2012,5,15,0.0,C
2012,5,16,1.0,C
2012,5,17,0.0,C
2012,5,18,41.5,C
2012,5,19,4.0,C
2012,5,20,12.5,C
2012,5,21,0.0,C
2012,5,22,0.0,C
2012,5,23,0.0,C
2012,5,24,0.0,C
2012,5,25,0.0,C
2012,5,26,0.0,C
2012,5,27,0.0,C
2012,5,28,1.5,C
2012,5,29,0.0,C
2012,5,30,0.0,C
2012,5,31,1.0,C
2012,6,1,0.0,C
2012,6,2,8.5,C
2012,6,3,0.0,C
2012,6,4,0.0,C
2012,6,5,0.0,C
2012,6,6,0.0,C
2012,6,7,0.0,C
2012,6,8,0.0,C
2012,6,9,1.5,C
2012,6,10,3.5,C
2012,6,11,1.5,C
2012,6,12,3.5,C
2012,6,13,7.5,C
2012,6,14,0.0,C
2012,6,15,0.0,C
2012,6,16,48.5,C
2012,6,17,11.5,C
2012,6,18,16.5,C
2012,6,19,1.0,C
2012,6,20,0.0,C
2012,6,21,24.5,C
2012,6,22,16.5,C
2012,6,23,1.0,C
2012,6,24,1.0,C
2012,6,25,0.5,C
2012,6,26,1.0,C
2012,6,27,0.5,C
2012,6,28,0.0,C
2012,6,29,1.5,C
2012,6,30,16.0,C
2012,7,1,0.5,C
2012,7,2,1.0,C
2012,7,3,0.0,C
2012,7,4,0.0,C
2012,7,5,11.5,C
2012,7,6,16.5,C
2012,7,7,6.5,C
2012,7,8,14.0,C
2012,7,9,0.0,C
2012,7,10,0.5,C
2012,7,11,0.0,C
2012,7,12,0.0,C
2012,7,13,1.0,C
2012,7,14,2.5,C
2012,7,15,0.0,C
2012,7,16,0.0,C
2012,7,17,0.0,C
2012,7,18,18.0,C
2012,7,19,0.0,C
2012,7,20,0.0,C
2012,7,21,0.0,C
2012,7,22,3.0,C
2012,7,23,118.5,C
2012,7,24,110.0,C
2012,7,25,123.0,C
2012,7,26,11.0,C
2012,7,27,33.5,C
2012,7,28,0.0,C
2012,7,29,0.0,C
2012,7,30,0.0,C
2012,7,31,0.0,C
2012,8,1,0.5,C
2012,8,2,0.0,C
2012,8,3,0.0,C
2012,8,4,0.0,C
2012,8,5,0.0,C
2012,8,6,3.0,C
2012,8,7,0.0,C
2012,8,8,0.0,C
2012,8,9,0.0,C
2012,8,10,0.0,C
2012,8,11,5.5,C
2012,8,12,27.5,C
2012,8,13,5.5,C
2012,8,14,0.0,C
2012,8,15,0.0,C
2012,8,16,14.5,C
2012,8,17,0.5,C
2012,8,18,0.0,C
2012,8,19,0.0,C
2012,8,20,0.0,C
2012,8,21,0.0,C
2012,8,22,0.5,C
2012,8,23,0.0,C
2012,8,24,0.0,C
2012,8,25,0.0,C
2012,8,26,0.0,C
2012,8,27,0.0,C
2012,8,28,0.0,C
2012,8,29,24.5,C
2012,8,30,0.0,C
2012,8,31,0.5,C
2012,9,1,2.0,C
2012,9,2,6.5,C
2012,9,3,0.0,C
2012,9,4,1.0,C
2012,9,5,0.5,C
2012,9,6,5.0,C
2012,9,7,0.0,C
2012,9,8,0.0,C
2012,9,9,0.0,C
2012,9,10,0.0,C
2012,9,11,0.0,C
2012,9,12,0.0,C
2012,9,13,34.0,C
2012,9,14,0.0,C
2012,9,15,0.0,C
2012,9,16,0.0,C
2012,9,17,0.0,C
2012,9,18,0.0,C
2012,9,19,0.0,C
2012,9,20,0.0,C
2012,9,21,0.0,C
2012,9,22,1.0,C
2012,9,23,0.0,C
2012,9,24,1.5,C
2012,9,25,7.0,C
2012,9,26,0.0,C
2012,9,27,0.0,C
2012,9,28,0.0,C
2012,9,29,0.0,C
2012,9,30,0.0,C
2012,10,1,0.0,C
2012,10,2,0.0,C
2012,10,3,0.0,C
2012,10,4,0.0,C
2012,10,5,0.0,C
2012,10,6,0.0,C
2012,10,7,0.0,C
2012,10,8,0.0,C
2012,10,9,0.0,C
2012,10,10,0.0,C
2012,10,11,0.0,C
2012,10,12,0.0,C
2012,10,13,0.0,C
2012,10,14,0.0,C
2012,10,15,0.0,C
2012,10,16,0.0,C
2012,10,17,0.0,C
2012,10,18,0.0,C
2012,10,19,0.0,C
2012,10,20,0.0,C
2012,10,21,0.0,C
2012,10,22,0.0,C
2012,10,23,0.0,C
2012,10,24,0.0,C
2012,10,25,0.0,C
2012,10,26,4.0,C
2012,10,27,0.5,C
2012,10,28,0.0,C
2012,10,29,0.0,C
2012,10,30,38.5,C
2012,10,31,8.5,C
2012,11,1,0.0,C
2012,11,2,0.0,C
2012,11,3,0.0,C
2012,11,4,0.0,C
2012,11,5,0.0,C
2012,11,6,0.0,C
2012,11,7,0.0,C
2012,11,8,0.0,C
2012,11,9,0.0,C
2012,11,10,0.0,C
2012,11,11,0.5,C
2012,11,12,0.0,C
2012,11,13,0.0,C
2012,11,14,0.0,C
2012,11,15,0.0,C
2012,11,16,0.0,C
2012,11,17,10.0,C
2012,11,18,1.5,C
2012,11,19,0.0,C
